,Unnamed: 0,Unnamed: 0.1,time,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,mag_field_x,mag_field_y,mag_field_z,mag_new_data,pos_n,pos_e,pos_d,v_n,v_e,v_d,gnss_new_data,imu_new_data
1340,1340,1340,14.348001,-0.32608593,-0.7475979,-9.072038,0.05872627,-0.1672083,-0.0024211672,-6.7109447,16.706184,46.940792,0,-0.4757781620059822,-1.7891696020059822,-7.857046202005982,-0.2602164615426181,-0.7034065115426181,-0.028129621542618,0,1.0
1341,1341,1341,14.356,-0.41730574,-0.882315,-9.062243,0.014706195,-0.12849282,-0.01823779,-6.7131114,16.706352,46.79245,1,-0.3057739548036988,-1.6218075948036987,-7.685619694803699,-0.5877074451384356,-1.0252964251384356,-0.3456684751384355,0,1.0
1342,1342,1342,14.363,-0.41875082,-0.8844492,-9.062087,0.022806413,-0.16962975,-0.018867131,-6.6477757,16.76914,47.015957,1,0.0422836154751944,-1.2837644345248056,-7.397126234524805,-0.5219446389486911,-0.8890311989486911,-0.2472148089486911,1,1.0
1343,1343,1343,14.370999,-0.41875362,-0.8844533,-9.062087,0.064937636,-0.10963525,-0.015423154,-6.5884953,16.768948,46.79453,1,-0.1958627271892424,-1.5240957771892425,-7.633593677189243,-0.2651895830767675,-0.6264467530767676,0.0197008769232324,0,1.0
1344,1344,1344,14.558,-0.71090806,1.0768914,-8.611433,0.12992974,-0.11291949,0.026103495,-5.776098,17.14391,46.95641,1,-0.4220223750140059,-1.821000075014006,-7.906887175014006,-0.6862409706742905,-0.9194039706742904,-0.1781669044742905,0,1.0
1345,1345,1345,14.565999,-0.7486066,-2.0153892,-8.288787,0.122799665,-0.07242517,-0.023444895,-5.716432,17.397493,46.882988,1,-0.8345431851889978,-2.234886235188998,-8.316309935188999,-0.4978342884493199,-0.7183951384493199,0.02766343505068,0,1.0
1346,1346,1346,14.572999,-0.7498596,-2.1149065,-8.27836,0.12256502,-0.11059147,0.028717125,-5.716432,17.397493,46.882988,0,-0.6875678855096713,-2.0897867055096717,-8.164470505509671,-0.6380093525485144,-0.8342897925485144,-0.0825743135485143,0,1.0
1347,1347,1347,14.581,-0.74986196,-2.1150982,-8.27834,0.08016961,-0.05781556,-0.024560554,-5.8399653,17.334814,46.95508,1,-0.401267396349469,-1.804615296349469,-7.874777196349469,-0.4486127919174903,-0.6287341919174904,0.1267793450825096,0,1.0
1348,1348,1348,14.588,-1.0566051,0.799857,-8.914848,0.10368234,-0.122549854,0.022065142,-5.6543465,17.460533,46.883984,1,-0.4478388569893151,-1.8750953969893152,-7.975545196989314,-0.5793137850802622,-0.7809391550802622,0.0198902279197377,1,1.0
1349,1349,1349,14.596,-1.061417,0.84542197,-8.924774,0.02910809,-0.05543726,-0.023322735,-5.592261,17.523575,46.884983,1,-0.612700558845248,-2.041189458845248,-8.13681065884525,-0.6729284358781212,-0.8821877358781213,-0.0739207228781212,0,1.0
1350,1350,1350,14.603,-1.0614933,0.84614384,-8.924932,0.10988859,-0.12341043,0.009949322,-5.5286465,17.523045,46.96023,1,-0.6770971541565584,-2.1075211541565584,-8.195817054156558,-0.6410556215334557,-0.8618680215334558,-0.0423797965334558,0,1.0
1351,1351,1351,14.612,-1.2501384,-1.4265047,-8.298584,0.09845398,-0.057605814,-0.006388699,-5.5286465,17.523045,46.96023,0,-0.3761055321892934,-1.8085213621892933,-7.889401062189293,-0.6989284478361701,-0.9143790878361702,-0.0875703718361702,0,1.0
1352,1352,1352,14.619,-1.2561673,-1.4986324,-8.278657,0.12646884,-0.12726255,0.016531741,-5.5292845,17.459642,46.886147,1,-0.5573480420918163,-1.9910206020918164,-8.066930102091817,-0.3671599076577638,-0.5706738576577639,0.2590712423422362,0,1.0
1353,1353,1353,14.863,-1.2562628,-1.499775,-8.27834,0.19469504,-0.057660334,0.010525207,-5.407725,17.64938,46.739716,1,-0.2209197475739317,-1.656343507573932,-7.724763807573932,-0.5545033073830454,-0.7401497373830453,0.0940572626169546,0,1.0
1354,1354,1354,14.87,-0.20420274,0.33147246,-8.851761,0.15565592,-0.11586408,0.01895928,-5.471785,17.713396,46.66438,1,-0.4981006405868338,-1.934615840586834,-7.998015540586834,-0.5572181746093223,-0.7398305746093223,0.1017084453906776,0,1.0
1355,1355,1355,14.877999,0.14539413,0.94109654,-9.042122,0.2454471,-0.054088496,-0.0053564343,-5.471785,17.713396,46.66438,0,-0.6496935767599229,-2.0879283767599226,-8.143656676759923,-0.4946308724026859,-0.6943913724026859,0.168840597597314,0,1.0
1356,1356,1356,14.884999,0.14606759,0.94227105,-9.042488,0.14512888,-0.13680544,0.019214613,-5.471785,17.713396,46.66438,0,-0.45957631369628,-1.89904511369628,-7.949548713696281,-0.5812509887099276,-0.7928389287099277,0.0850666812900722,0,1.0
1357,1357,1357,14.893001,-0.7740561,-0.6226103,-8.63118,0.2494288,-0.07394207,-0.008869624,-5.2262836,17.887505,46.865322,1,-0.6123137618680391,-2.053756061868039,-8.096264561868038,-0.6845218790051205,-0.9064780290051204,-0.0104230990051204,0,1.0
1358,1358,1358,14.900001,-0.90362114,-0.8425052,-8.573166,0.09654602,-0.14910841,0.016450413,-5.168285,18.077408,46.643417,1,-0.6361750574641173,-2.0872780174641177,-8.166947217464116,-0.5609525575155,-0.7258611175155,0.1742028924845,1,1.0
1359,1359,1359,14.908,-0.90567374,-0.8459888,-8.572247,0.17347483,-0.07376242,-0.031437002,-5.104614,18.076878,46.718746,1,-0.8877963471156554,-2.3403477471156555,-8.411880547115656,-0.489276594750311,-0.6462995547503111,0.262285175249689,0,1.0
1360,1360,1360,14.974999,-0.010160339,0.7685582,-8.885864,0.082137756,-0.082384855,0.034082115,-4.858216,18.328724,46.574245,0,-0.5908380287480945,-2.068852698748094,-8.136977298748095,-0.3695309207651244,-0.4866786507651244,0.3654931592348756,1,1.0
1361,1361,1361,14.982999,-0.009738258,0.76922846,-8.885744,0.09756068,0.021178603,0.037784785,-4.79346,18.328112,46.723816,1,-0.8934701575765736,-2.372610217576573,-8.432966617576573,-0.4887164381137583,-0.6217538381137583,0.2522000618862417,0,1.0
1362,1362,1362,14.989999,-0.91282946,-0.49281532,-8.697307,0.07108245,-0.05343002,0.010831389,-4.7977986,18.328447,46.426834,1,-0.6941247017318781,-2.174085231731878,-8.229159831731879,-0.4783811845135156,-0.6158139845135155,0.2685762354864844,0,1.0
1363,1363,1363,14.998,-1.0417641,-0.672584,-8.670266,0.15937708,0.011924212,0.055013742,-4.796963,18.518375,46.575077,1,-0.5645261760203046,-2.045700576020305,-8.092779076020305,-0.5935100169683384,-0.7257002869683384,0.1665559230316615,0,1.0
1364,1364,1364,15.006,-1.0420126,-0.67293024,-8.670214,0.10510103,-0.064537704,0.0032476897,-4.735906,18.581379,46.50183,1,-0.3301347933016946,-1.8120918933016943,-7.853801893301695,-0.5669451325588222,-0.6956155325588222,0.2018515774411777,0,1.0
1365,1365,1365,15.013,-0.29329458,-0.6189296,-9.184625,0.20385747,-0.0181365,0.03734706,-4.735906,18.581379,46.50183,0,-0.5253810797984956,-2.0084774797984952,-8.042070479798497,-0.3812478083241504,-0.5066010283241503,0.4002234716758497,0,1.0
1366,1366,1366,15.0199995,-0.24423964,-0.6153066,-9.218304,0.13439396,-0.081771955,0.02090997,-4.6116223,18.707218,46.503826,1,-0.7508308306671219,-2.234676880667122,-8.262806380667122,-0.6382812029548264,-0.7628610529548264,0.1513141870451735,0,1.0
1367,1367,1367,15.027999,-0.24346252,-0.6152493,-9.218836,0.1892932,-0.0122211035,-0.010922389,-4.7374353,18.644829,46.427498,1,-0.4343909867261191,-1.9193537567261192,-7.939204756726118,-0.617886834943601,-0.741462634943601,0.1838350650563991,0,1.0
1368,1368,1368,15.034999,-0.73951495,0.23983486,-9.121481,0.15806934,-0.041377783,0.0770439,-4.552539,18.897038,46.356167,1,-0.7899305241531401,-2.27563746415314,-8.28991386415314,-0.7209409934629036,-0.8468246434629036,0.0860082065370963,0,1.0
1369,1369,1369,15.043,-1.2358148,1.0944482,-9.023092,0.13946486,-0.012499576,-0.024619902,-4.552539,18.897038,46.356167,0,-0.7682541637505004,-2.2551653637505003,-8.260995363750501,-0.5036525848623047,-0.6456656048623046,0.2988626951376953,0,1.0
1370,1370,1370,15.05,-1.236771,1.0960945,-9.022903,0.14951468,-0.00029520493,0.09725652,-4.4284506,18.89623,46.28408,1,-0.924431222753544,-2.436414522753544,-8.468665122753544,-0.5561449055588388,-0.7417255155588388,0.2625103244411612,1,1.0
1371,1371,1371,15.058999,-1.2946082,-0.2024293,-8.964732,0.08962507,-0.014434536,-0.04526157,-4.6140404,18.8974,46.429325,1,-0.9504918174624468,-2.464213567462447,-8.487376567462446,-0.6731995067378191,-0.8703240367378191,0.1439093532621809,0,1.0
1372,1372,1372,15.065999,-1.3527253,-1.4795063,-8.906265,0.10670904,0.038029328,0.07305066,-4.6777115,18.897928,46.354004,1,-0.7743421075030961,-2.289219107503096,-8.306295607503097,-0.6417308596845731,-0.8294779996845731,0.1850354803154268,0,1.0
1373,1373,1373,15.072999,-1.353646,-1.4997377,-8.905339,0.04137599,-0.04208824,0.010379668,-4.6777115,18.897928,46.354004,0,-0.7001678749621474,-2.2166666749621475,-8.224611874962147,-0.6549390267516768,-0.8275622267516768,0.1869700932483232,0,1.0
1374,1374,1374,15.081,-1.3536477,-1.4997767,-8.905339,0.06156025,0.024669837,0.04534532,-4.6166544,18.960932,46.280754,1,-0.2259015246562406,-1.7434058246562405,-7.745263524656241,-0.7457137624881114,-0.9082744624881114,0.1062862675118886,0,1.0
1375,1375,1375,15.088,-0.8511936,-0.41230375,-9.177517,-0.005889974,-0.04546227,0.05375817,-4.552788,19.08705,46.430157,1,-0.6666595986093723,-2.185607998609372,-8.178309598609372,-0.6180753919900515,-0.7780439419900514,0.2426135680099484,0,1.0
1376,1376,1376,15.096,-0.84730846,-0.40386546,-9.179617,0.024023667,-0.03489771,0.0021098396,-4.5549574,19.087217,46.28167,1,-0.694015324304297,-2.213923884304297,-8.200485884304296,-0.5386228148778913,-0.6988179448778913,0.3268672551221087,0,1.0
1377,1377,1377,15.103,-0.8472469,-0.40373176,-9.179649,-0.007410532,-0.052154224,0.08276623,-4.4282546,19.022877,46.358162,1,-0.4616809640688289,-1.9830332640688288,-7.960329464068829,-0.641722181026595,-0.802291611026595,0.230979398973405,0,1.0
1378,1378,1378,15.110999,-0.33590052,0.47951975,-8.591916,0.084841706,-0.0809314,-0.044420667,-4.4282546,19.022877,46.358162,0,-0.5875067219564403,-2.1098389219564404,-8.08090352195644,-0.359454889298693,-0.5264552192986931,0.518654170701307,0,1.0
1379,1379,1379,15.117999,-0.3019583,0.53836817,-8.552728,0.017218696,-0.017921127,0.05538205,-4.3682823,19.085964,46.210667,1,-0.6755169257874645,-2.1994116257874645,-8.160972825787464,-0.6479013121299714,-0.8282016721299713,0.2386483378700286,0,1.0
1380,1380,1380,15.126,-0.30189294,0.5384815,-8.552653,0.14031793,-0.046332616,-0.036893707,-4.430673,19.213058,46.283665,1,-0.4780917541290495,-2.010693054129049,-8.001310454129051,-0.6821395889284563,-0.8185455889284563,0.2881740710715436,1,1.0
1381,1381,1381,15.133,-0.16977568,-0.5233486,-9.881388,0.06455652,-0.03673593,0.012772263,-4.367642,19.149246,46.28483,1,-0.7221784766712748,-2.2560474766712746,-8.236628876671274,-0.7203728182743938,-0.8632628182743939,0.2571289017256061,0,1.0
1382,1382,1382,15.141,-0.1656191,-0.55702794,-9.923541,0.17837416,-0.01596873,-0.019191634,-4.367642,19.149246,46.28483,0,-0.4197752766959848,-1.954504806695985,-7.928348306695986,-0.6736962259013481,-0.8176459559013481,0.3078152740986518,0,1.0
1383,1383,1383,15.148,-0.16555327,-0.55756146,-9.924209,0.07740666,-0.06527355,-0.0037536894,-4.434372,19.276674,46.060844,1,-0.492571726518522,-2.028604026518522,-7.992283926518522,-0.8830869109019746,-1.0287279309019746,0.1043577290980255,0,1.0
1384,1384,1384,15.155999,-0.6180882,-0.24058653,-9.557136,0.13278744,0.059134856,-0.0018961747,-4.4941487,19.340235,46.282417,1,-0.8042599843402031,-2.341170984340203,-8.298036284340203,-0.7958042156735226,-0.9432751856735224,0.1949949343264774,0,1.0
1385,1385,1385,15.162999,-0.7690435,-0.13473442,-9.4346075,0.11444891,-0.05884139,0.02951376,-4.3700604,19.339426,46.210335,1,-1.087332881027374,-2.625590681027374,-8.572174681027375,-0.8454960655761135,-0.9973864655761132,0.1488465244238866,0,1.0
1386,1386,1386,15.1710005,-0.7693343,-0.13453053,-9.434372,0.06715452,0.079119064,-0.015195122,-4.3700604,19.339426,46.210335,1,-1.337023194682418,-2.876201234682418,-8.815890934682418,-0.6634781079604691,-0.8183950079604692,0.3331784920395308,0,1.0
1387,1387,1387,15.178,-1.0611892,-0.7405372,-9.508151,0.075788885,0.02185339,0.04989657,-4.3700604,19.339426,46.210335,0,-0.7860772581212706,-2.3266656581212706,-8.25595835812127,-0.7702459387114421,-0.926963708711442,0.2306183912885579,0,1.0
1388,1388,1388,15.186,-1.1573517,-0.93898994,-9.531959,0.0029331741,0.13132061,-0.024779875,-4.494789,19.276953,46.208256,1,-0.911904560519422,-2.453420710519422,-8.375767210519422,-0.7125525351640436,-0.8650588951640437,0.2926292848359563,0,1.0
1389,1389,1389,15.193,-1.1588752,-0.94213384,-9.532335,0.051131412,0.09878391,0.010883205,-4.619766,19.404491,46.28017,1,-0.8943379166132828,-2.437197376613283,-8.349124076613283,-0.6531793661431718,-0.7991674661431719,0.3584826338568281,0,1.0
1390,1390,1390,15.200999,-1.1588782,-0.94213986,-9.532335,-0.0044763996,0.14345707,-0.003055707,-4.559154,19.53086,46.20684,1,-0.588923993587396,-2.148146743587396,-8.094931043587396,-0.699619673375761,-0.831995713375761,0.313515666624239,1,1.0
1391,1391,1391,15.207999,-1.3532652,1.0345634,-10.842553,0.022749191,0.127858,-0.025072671,-4.559154,19.53086,46.20684,0,-0.413862320164672,-1.974349620164672,-7.910836620164671,-0.782753199120619,-0.931998099120619,0.2105104308793809,0,1.0
1392,1392,1392,15.217,-1.353647,1.0384265,-10.845111,0.0959622,0.18233499,0.028142123,-4.746024,19.405466,46.203762,1,-0.3466348093972151,-1.9085465493972151,-7.834764749397214,-0.5846430938084202,-0.7519072938084201,0.3873716061915798,0,1.0
1393,1393,1393,15.224,-1.3536477,1.0384339,-10.845115,0.026535565,0.11394638,-0.010227813,-4.871641,19.469725,46.201515,1,-1.1211220230498475,-2.684073423049848,-8.603461223049848,-0.5126053759517173,-0.6918862759517173,0.4451811940482827,0,1.0
1394,1394,1394,15.231999,-1.9744713,-1.4132521,-9.517952,0.10046631,0.15876497,-0.009826068,-4.8746996,19.596622,46.05286,1,-0.6526133321851173,-2.2171313621851176,-8.126327162185119,-0.5347916525390205,-0.7018428525390205,0.4259047874609795,0,1.0
1395,1395,1395,15.239999,-1.9768724,-1.4227116,-9.512824,0.053046647,0.07482804,1.3644928e-05,-4.8746996,19.596622,46.05286,0,-0.6084420251001073,-2.173931725100107,-8.076381825100107,-0.7718476032455958,-0.9286482432455958,0.1924331867544043,0,1.0
1396,1396,1396,15.246999,-1.9769105,-1.4228615,-9.512744,0.07464901,0.12376487,-0.04050283,-4.9989834,19.470783,46.050865,1,-0.6071138350885522,-2.173945935088552,-8.066352235088553,-0.5545725036215589,-0.6960098736215589,0.4150363663784412,0,1.0
1397,1397,1397,15.255,-1.17341,-1.2426662,-10.302691,0.06183121,0.103216894,0.06649474,-4.9379263,19.533787,45.977615,1,-0.8880716523200083,-2.4557292523200083,-8.341486752320007,-0.5595651531611074,-0.6937286531611073,0.4115400468388926,0,1.0
1398,1398,1398,15.262,-1.1200287,-1.2305967,-10.35517,0.044923875,0.11767718,-0.07830974,-5.1254897,19.661772,46.04845,1,-0.9125321100028032,-2.4813558100028037,-8.357203310002804,-0.6415579373994112,-0.7665463673994112,0.3305532326005889,0,1.0
1399,1399,1399,15.270999,-1.1199245,-1.2305732,-10.355272,0.014405892,0.10586412,0.04152363,-5.1865473,19.598768,46.121696,1,-1.2760139740520056,-2.845921374052006,-8.711931374052007,-0.8023803783522795,-0.9182157783522796,0.1706404616477205,0,1.0
1400,1400,1400,15.277999,-0.5172797,-0.058888722,-9.638954,0.0033701307,0.1415546,-0.042360403,-5.1865473,19.598768,46.121696,0,-0.6582229056256912,-2.2566856056256914,-8.148166605625692,-0.6588399859816652,-0.8344088659816651,0.2974079440183349,1,1.0
1401,1401,1401,15.284999,-0.47781104,0.018081909,-9.591866,-0.015904114,0.15044238,0.060096204,-5.310831,19.472929,46.1197,1,-1.0060043474097005,-2.6060822974097007,-8.4873362974097,-0.5915513012174085,-0.7750045512174085,0.3659839087825915,0,1.0
1402,1402,1402,15.293,-0.47718576,0.019301329,-9.591118,-0.053214744,0.12026999,0.021077763,-5.435364,19.537102,46.1917,1,-0.912152379311296,-2.513346429311296,-8.387735829311294,-0.7680258799890893,-0.9567297299890892,0.1903566900109106,0,1.0
1403,1403,1403,15.3,-0.72003794,-0.01014058,-9.650512,-0.03127099,0.08521496,-0.024099631,-5.3727775,19.536655,46.192783,1,-0.7058787172352249,-2.3082201772352247,-8.175710177235226,-0.8909864651289983,-1.0845104951289983,0.0677086148710017,0,1.0
1404,1404,1404,15.307,-0.9636319,-0.038327765,-9.708566,-0.08655039,0.10484676,0.053372517,-5.3727775,19.536655,46.192783,0,-0.7316295377396236,-2.335737237739624,-8.192841437739624,-0.7544509775061271,-0.9534524475061272,0.2024018524938728,0,1.0
1405,1405,1405,15.315,-0.96410114,-0.03838204,-9.708679,-0.00032222894,-0.011443563,-0.05437764,-5.3103867,19.409563,46.119785,1,-1.1431991758952096,-2.7485114458952093,-8.59867444589521,-0.5692101399537799,-0.77176984995378,0.3863770700462201,0,1.0
1406,1406,1406,15.322,-0.7005609,-0.029369356,-9.817058,-0.04583459,0.030254135,-0.0025795838,-5.4366436,19.410538,46.043377,1,-1.1817726527232102,-2.78893232272321,-8.62865582272321,-0.5712712991636978,-0.7795311291636978,0.3825586108363021,0,1.0
1407,1407,1407,15.329999,-0.4423295,-0.019313656,-9.922537,0.0496543,-0.04874315,-0.013906827,-5.4355593,19.410454,46.117622,1,-0.7477061001800435,-2.3561302701800435,-8.188868670180044,-0.7469745854733354,-0.9602411354733352,0.2060982145266646,0,1.0
1408,1408,1408,15.336999,-0.43823865,-0.019154368,-9.924207,0.019003699,-0.021447847,-0.046270765,-5.4355593,19.410454,46.117622,0,-0.757094771008139,-2.367472471008139,-8.189682071008137,-0.5985218358789024,-0.8193993658789024,0.3534459941210975,0,1.0
1409,1409,1409,15.345,-0.43823075,-0.01915407,-9.924211,0.06319271,0.015786717,0.034294885,-5.2508583,19.536016,45.97221,1,-1.0351213153135534,-2.646839745313553,-8.461996745313554,-0.8273836152761535,-1.0533427152761534,0.1238488047238465,0,1.0
1410,1410,1410,15.352,-0.14721264,-0.26815763,-11.329452,0.08800092,-0.025050005,0.003975547,-5.372973,19.41001,46.118706,1,-0.796020428725849,-2.431625028725849,-8.26744782872585,-0.480406701220808,-0.7361226512208079,0.475020588779192,1,1.0
1411,1411,1411,15.36,-0.14609392,-0.26911423,-11.334871,0.04408621,0.06359847,0.0033066992,-5.436893,19.600552,46.11737,1,-0.8122935148266388,-2.449446884826638,-8.278008284826639,-0.5796511809627016,-0.8401363509627016,0.3690195690372984,0,1.0
1412,1412,1412,15.367,-0.1460762,-0.2691294,-11.334958,0.044699173,0.016840976,0.021423422,-5.436893,19.600552,46.11737,0,-0.7473840967465722,-2.3869144967465723,-8.204605796746572,-0.7108832760275103,-0.9785665360275104,0.2276081939724896,0,1.0
1413,1413,1413,15.374999,-0.59887755,0.36418402,-11.10722,0.043619923,0.0035385564,-0.012644504,-5.500759,19.474434,45.967968,1,-0.5408469184081319,-2.182007518408132,-7.992466118408131,-0.4681581927655799,-0.74414342276558,0.4604745772344201,0,1.0
1414,1414,1414,15.381999,-0.6134947,0.38461226,-11.099849,-0.006106743,0.049919404,-0.027214648,-5.4395065,19.664083,45.9688,1,-0.489337382067029,-2.133041732067029,-7.932670432067029,-0.5512495600148453,-0.8405791200148452,0.3618289399851547,0,1.0
1415,1415,1415,15.39,-0.6135228,0.38465163,-11.099833,0.066579305,-0.051351182,0.06849934,-5.376476,19.600273,45.969963,1,-0.9751403612492068,-2.620607221249207,-8.413025921249208,-0.6912699188868089,-0.9895101088868088,0.2114258811131911,0,1.0
1416,1416,1416,15.397,-0.23005155,-0.41036022,-11.254152,-0.04091978,0.060412932,-0.011061067,-5.3775606,19.600357,45.895714,1,-0.859298295752522,-2.507494595752522,-8.289119195752521,-0.6785608941546644,-0.9850538841546644,0.2127502158453356,0,1.0
1417,1417,1417,15.405,-0.22407883,-0.4227635,-11.256544,0.027617684,-0.00230243,0.05218274,-5.3775606,19.600357,45.895714,0,-0.6338779891912067,-2.283923549191207,-8.058369749191208,-0.6717068371985667,-0.9815808671985666,0.2137267128014333,0,1.0
1418,1418,1418,15.412,-0.22398423,-0.42296,-11.256581,-0.018490417,0.060694043,0.07334794,-5.313,19.473097,45.97121,1,-1.0762692962051803,-2.7291264562051807,-8.49283215620518,-0.6032091915482557,-0.9181356315482556,0.2734170484517443,0,1.0
1419,1419,1419,15.419999,-0.9566526,-0.65866435,-9.93661,-0.056251746,0.043864153,-0.04188745,-5.3123603,19.536377,46.045372,1,-0.882828753181954,-2.5375821531819542,-8.294144653181954,-0.7377674263171407,-1.0537833663171408,0.1361545936828593,0,1.0
1420,1420,1420,15.428,-1.0612886,-0.69209915,-9.748236,-0.08123912,0.10389579,0.070328034,-5.49859,19.474266,46.11646,1,-0.7101303948734252,-2.386682094873425,-8.158161794873426,-0.8595817313156457,-1.1831953113156457,0.0676752986843542,1,1.0
1421,1421,1421,15.436,-1.061493,-0.6921645,-9.747869,-0.10445383,0.012797576,0.033940468,-5.49859,19.474266,46.11646,0,-0.6116101025568019,-2.2910614625568018,-8.051285462556802,-0.7129982618053328,-1.0337767618053326,0.2165302681946672,0,1.0
1422,1422,1422,15.443999,-0.7005609,-0.44279015,-10.052182,-0.091986716,0.09410512,-0.030608855,-5.497701,19.347534,46.116627,1,-0.6896182541129042,-2.3709907941129043,-8.123713594112905,-0.6367649325063222,-0.9571200325063222,0.2934371874936778,0,1.0
1423,1423,1423,15.450999,-0.34154838,-0.1927033,-10.354681,-0.08392753,0.06997193,0.07587701,-5.559648,19.411263,46.189705,1,-0.978425495714544,-2.662707965714544,-8.404160165714543,-0.8269986740629707,-1.1533188140629709,0.1004079059370294,0,1.0
1424,1424,1424,15.522,-0.53496873,-0.04683312,-10.903322,-0.10892668,0.092128575,0.028973596,-5.9935565,18.97074,46.256966,1,-1.1199581427462155,-2.8475356427462155,-8.540437142746216,-0.5217588307788485,-0.8463481307788485,0.3566636092211514,0,1.0
1425,1425,1425,15.529,-0.51617527,-0.019208103,-10.92345,-0.15546449,0.10003914,-0.012251648,-5.7440467,18.779028,46.113052,1,-0.8494584327256143,-2.579987932725614,-8.262075732725613,-0.6706168765943082,-1.0021274765943082,0.1978085434056917,0,1.0
1426,1426,1426,15.537,-0.51613903,-0.019154908,-10.92349,-0.062064696,0.0513859,0.023944752,-5.990249,18.653828,46.33163,1,-0.9506338664103946,-2.6831660664103945,-8.358059766410395,-0.7162442782013275,-1.0522781382013275,0.1455429917986725,0,1.0
1427,1427,1427,15.544,-0.47777417,-0.28417075,-11.559998,-0.09800036,0.08526036,0.035290025,-5.990249,18.653828,46.33163,0,-0.869673552010419,-2.605255452010419,-8.26939395201042,-0.7410772889161003,-1.0821415389161002,0.1086859710838997,0,1.0
1428,1428,1428,15.551999,-0.47719377,-0.28829286,-11.569924,-0.080540195,0.05902016,0.009048017,-5.9313617,18.717,46.10989,1,-1.0187910105150584,-2.756426850515058,-8.413438150515058,-0.7379700619215424,-1.0816301619215425,0.1029462480784576,0,1.0
1429,1429,1429,15.558999,-0.47718456,-0.28835812,-11.570081,-0.063318804,0.06739198,0.042188667,-5.9917784,18.717278,46.257298,1,-1.079517150080071,-2.820262350080071,-8.466655150080072,-0.5202704123743459,-0.8677055723743459,0.307412077625654,0,1.0
1430,1430,1430,15.568,-0.94885415,-0.4933035,-10.374291,-0.10070609,0.068746254,-0.00092143327,-6.05456,18.591076,46.18214,1,-0.6934118474317786,-2.437291847431778,-8.07314334743178,-0.7582628106341041,-1.106338210634104,0.0618797093658959,0,1.0
1431,1431,1431,15.575999,-0.9638703,-0.49977317,-10.336282,-0.059144977,0.077892534,0.02245711,-6.05456,18.591076,46.18214,0,-1.1849440843447765,-2.9309094843447765,-8.559761484344776,-0.7814788917469342,-1.128429591746934,0.0364508682530659,1,1.0
1432,1432,1432,15.582999,-0.9641081,-0.4998757,-10.335679,-0.046000436,0.06899762,0.06396073,-6.0539203,18.654358,46.2563,1,-0.8804884320345387,-2.639657732034539,-8.29832463203454,-0.7838148178047499,-1.09304981780475,0.04910874219525,0,1.0
1433,1433,1433,15.591001,-0.21881045,0.07668988,-9.983298,-0.039758198,0.10444717,-0.03724125,-6.301207,18.529242,46.40063,1,-1.045099947976924,-2.806125147976924,-8.457944547976926,-0.7569619915988216,-1.0679379915988216,0.0745874484011784,0,1.0
1434,1434,1434,15.598001,0.028732069,0.2689029,-9.86566,-0.028258236,0.079138204,0.062185388,-6.3007627,18.465876,46.400715,1,-0.8698526872910204,-2.6337226872910207,-8.27521478729102,-0.6838843607176889,-1.005147960717689,0.1476267992823111,0,1.0
1435,1435,1435,15.606,0.029208925,0.26927316,-9.865433,-0.06440285,0.11512703,-0.023772633,-6.3007627,18.465876,46.400715,0,-0.8873939008682676,-2.653212500868268,-8.287767000868268,-0.8023206241789278,-1.130502124178928,0.0291813758210722,0,1.0
1436,1436,1436,15.613,-0.6716499,-0.36557424,-10.438852,-0.06282894,0.041506615,-0.020477504,-6.3003182,18.40251,46.4008,1,-0.8390344988187624,-2.6078481988187625,-8.231925798818763,-0.5440782287394554,-0.8792491287394554,0.2861664112605445,0,1.0
1437,1437,1437,15.620999,-0.90202105,-0.5734911,-10.626604,-0.09140465,0.090742625,0.059518445,-6.300958,18.33923,46.32664,1,-1.1966285590750054,-2.9674481590750057,-8.584547659075005,-0.7814696621710345,-1.1148050621710344,0.0455233178289655,0,1.0
1438,1438,1438,15.87,-0.9056706,-0.57678497,-10.62958,-0.09154824,0.005406714,-0.040004354,-6.3620152,18.276224,46.399887,1,-0.9174428717073676,-2.691248671707368,-8.297941271707368,-0.5501169935769901,-0.88035814357699,0.2719458764230099,0,1.0
1439,1439,1439,15.878999,-0.90567774,-0.57679135,-10.629583,-0.10104386,0.08615998,0.035096556,-6.360931,18.27614,46.474133,1,-1.4534279028688637,-3.230191602868864,-8.826549002868864,-0.7314567380028139,-1.0584695380028135,0.0857361919971861,0,1.0
1440,1440,1440,15.887,-1.255576,-0.40407187,-9.808258,-0.13199101,-0.019040834,0.04651529,-6.360931,18.27614,46.474133,0,-0.7922867792862769,-2.5719798792862774,-8.158056879286278,-0.5722923658528756,-0.8962453658528755,0.2439776041471243,0,1.0
1441,1441,1441,15.8949995,-1.2562524,-0.40373683,-9.806673,-0.079555064,-0.0024318951,-0.046293028,-6.360931,18.27614,46.474133,0,-1.3977957533933931,-3.179426553393393,-8.758669253393393,-0.7037153362937103,-1.0255688362937103,0.1121196737062897,0,1.0
1442,1442,1442,15.901999,-1.256263,-0.40373152,-9.806648,-0.09472536,-0.013473934,0.004824388,-6.2027087,18.133726,46.232513,1,-0.9317093474211088,-2.7346657474211087,-8.344505547421107,-0.5644980201260636,-0.8886430501260637,0.2271698298739362,1,1.0
