,time,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,mag_field_x,mag_field_y,mag_field_z,mag_new_data,pos_n,pos_e,pos_d,v_n,v_e,v_d,gnss_new_data
1451,15.971,-1.3341706,-0.6537069,-10.92349,-0.094619915,-0.14034244,-0.0154599715,-6.193995,17.816998,46.6775,1,-1.1282465,-2.953753,-8.487476,-0.6830695,-0.9927064,0.069695055,0
1452,15.978,-0.65232503,-0.16592443,-10.306441,-0.14949334,-0.023965498,-0.038755212,-6.009229,17.815832,46.532543,1,-1.131215,-2.9815748,-8.547412,-0.64925206,-0.9905604,0.062658235,1
1453,15.985999,-0.5552823,-0.096205965,-10.21829,-0.13456449,-0.080615886,-0.039469615,-6.009229,17.815832,46.532543,0,-1.1370637,-2.9905071,-8.546865,-0.6504752,-0.9945026,0.058831193,0
1454,15.992999,-0.5550953,-0.09607166,-10.218121,-0.083090656,-0.035563555,-0.0066709146,-5.883278,17.62521,46.534946,1,-1.1409694,-2.9964821,-8.54652,-0.6513536,-0.99717146,0.0563091,0
1455,16.001,-0.48677087,-0.23082188,-10.852615,-0.122558616,-0.049369793,-0.029532082,-6.068487,17.689621,46.67982,1,-1.1468387,-3.0054746,-8.546034,-0.6532645,-1.0013369,0.050646134,0
1456,16.008,-0.47733435,-0.2496024,-10.941669,-0.027912157,-0.08302842,0.026988655,-5.8817515,17.561882,46.609123,1,-1.1507648,-3.011492,-8.54575,-0.65542,-1.0043728,0.043865412,0
1457,16.015999,-0.47718486,-0.24989994,-10.94308,-0.061167486,-0.04562982,-0.0039052563,-5.8817515,17.561882,46.609123,0,-1.1566786,-3.0205522,-8.5454,-0.6587359,-1.008955,0.033641674,0
1458,16.022999,-0.47718456,-0.24990052,-10.943082,-0.0731813,-0.077590525,-0.0099133095,-5.9440613,17.562325,46.608044,1,-1.1606379,-3.0266154,-8.5452175,-0.66099215,-1.0120155,0.02682728,0
1459,16.030998,-0.16615942,0.03796689,-10.4542,-0.05543102,-0.096816465,0.023195202,-5.8226886,17.56169,46.387917,1,-1.1665977,-3.0357578,-8.545003,-0.66341054,-1.019761,0.021079075,0
1460,16.037998,-0.1655626,0.038523734,-10.453255,-0.1163676,-0.09858032,-0.037888825,-5.7568827,17.371342,46.537434,1,-1.1705831,-3.0418925,-8.544888,-0.66504335,-1.0250489,0.017398708,0
1461,16.046001,-0.16555315,0.03853259,-10.453241,-0.10526976,-0.097373374,-0.025768394,-5.7568827,17.371342,46.537434,0,-1.17658,-3.051154,-8.544756,-0.6675933,-1.0330126,0.011884114,0
1462,16.053001,-0.8365763,0.05744222,-9.778195,-0.1247208,-0.15054664,0.00096275355,-5.815501,17.30829,46.75872,1,-1.1921619,-3.0739536,-8.609422,-0.6954772,-0.9961459,-0.007989765,1
1463,16.061,-0.847226,0.057760827,-9.767482,-0.1143556,-0.08578592,-0.05317545,-5.691963,17.307487,46.686783,1,-1.1984195,-3.0829275,-8.609493,-0.69511026,-0.9980774,-0.007986309,0
1464,16.068,-0.8472465,0.057761453,-9.767462,-0.07414314,-0.15695032,0.020403596,-5.7533865,17.18144,46.68587,1,-1.2025898,-3.0889199,-8.609541,-0.6949304,-0.99938285,-0.007981041,0
1465,16.076,0.11140395,-0.3586826,-9.941068,-0.10173879,-0.0509355,0.0013225671,-5.4413905,17.115976,46.691338,1,-1.2088569,-3.0979342,-8.609613,-0.69945794,-1.0050927,-0.008416146,0
1466,16.085999,0.12657163,-0.3652609,-9.9438,-0.08740287,-0.07058289,-0.044239175,-5.4413905,17.115976,46.691338,0,-1.2151856,-3.107016,-8.609691,-0.7069631,-1.0130898,-0.009114256,0
1467,16.095001,0.12660126,-0.36527374,-9.943804,-0.050791133,-0.0689326,0.03689599,-5.4420295,17.052814,46.617325,1,-1.2215825,-3.1161702,-8.609775,-0.7145633,-1.0211047,-0.009804085,0
1468,16.102001,-0.7083213,-0.8533567,-9.926813,-0.09842257,-0.055606537,-0.03225135,-5.500649,16.989763,46.838615,1,-1.2258855,-3.1223085,-8.609836,-0.7197642,-1.0235633,-0.010468119,0
1469,16.109001,-0.8275366,-0.92277527,-9.924216,-0.064208195,-0.05678344,0.023612274,-5.6241875,16.990566,46.91056,1,-1.2323997,-3.1315122,-8.609937,-0.7278084,-1.0217252,-0.011853519,0
1470,16.117,-0.8277662,-0.92290896,-9.924211,-0.09800003,-0.01290699,-0.037545294,-5.6241875,16.990566,46.91056,0,-1.2367828,-3.1376386,-8.610011,-0.73321295,-1.0204579,-0.01277607,0
1471,16.124,-1.1002952,-0.51925504,-9.427174,-0.07658268,-0.043321736,-0.009218659,-5.436173,16.989151,46.987885,1,-1.2434161,-3.1468134,-8.610131,-0.7398517,-1.0182725,-0.012755253,0
1472,16.132,-1.1387902,-0.46232182,-9.357105,-0.047701396,0.02932596,-0.021620829,-5.3132744,16.925186,46.84193,1,-1.2514293,-3.1773868,-8.67046,-0.72688746,-1.0241207,-0.013936915,1
1473,16.139,-1.1394001,-0.4614199,-9.355995,-0.046762127,0.020726059,-0.03323957,-5.6851664,16.801275,46.909733,1,-1.2579845,-3.1865914,-8.670569,-0.7298037,-1.0212729,-0.010516839,0
1474,16.147,-1.1394013,-0.46141815,-9.355993,0.016041515,0.038404644,-0.0051457705,-5.56099,16.863632,46.911804,1,-1.2623692,-3.1927135,-8.670625,-0.7317561,-1.0193607,-0.008235672,0
1475,16.154,-0.84781504,0.07593641,-9.9817705,-0.0029953874,0.06958897,-0.036734257,-5.56099,16.863632,46.911804,0,-1.2689569,-3.2018962,-8.670706,-0.73207957,-1.021347,-0.009903128,0
1476,16.161999,-0.8472557,0.07697386,-9.982972,0.014745223,0.09741086,0.0033002824,-5.686249,16.80136,46.835636,1,-1.2733499,-3.208029,-8.670769,-0.7321993,-1.0228051,-0.011183933,0
1477,16.168999,-0.82716125,-0.22165816,-10.110963,0.022772398,0.05813758,-0.009968134,-5.6233,16.864077,46.910725,1,-1.2799418,-3.2172434,-8.670878,-0.7331823,-1.0246032,-0.013483182,0
1478,16.176998,-0.8085878,-0.51445717,-10.235729,-0.0044240416,0.112589255,-0.025202665,-5.561185,16.737225,46.83787,1,-1.2843505,-3.223391,-8.670967,-0.7364719,-1.0246795,-0.016211651,0
1479,16.244,-1.3310895,-0.46446022,-10.097532,0.10623654,-0.020122128,0.017280374,-6.0012956,16.99348,46.681816,1,-1.340399,-3.3074026,-8.737612,-0.73304623,-0.9655917,-0.051441,0
1480,16.192001,-0.808293,-0.5191046,-10.23771,0.014993449,0.06295451,-0.02617914,-5.7485595,16.801804,46.83456,1,-1.2954612,-3.2387607,-8.671261,-0.7449226,-1.0246266,-0.023166595,0
1481,16.199001,-1.5619506,-0.19477713,-9.596177,0.012918213,0.109079786,-0.03380523,-5.8102303,16.865408,46.907497,1,-1.302169,-3.2479663,-8.6714735,-0.7449983,-1.0204355,-0.023201235,0
1482,16.207,-1.5678015,-0.19225395,-9.591196,0.06247087,0.024857692,-0.00092040066,-5.8102303,16.865408,46.907497,1,-1.3117515,-3.2695262,-8.735812,-0.73743445,-0.9786485,-0.044319954,1
1483,16.214,-1.5678943,-0.19221398,-9.591118,0.07187495,0.088869505,-0.032912944,-5.8102303,16.865408,46.907497,0,-1.318383,-3.2783098,-8.736207,-0.7362187,-0.97319835,-0.043368462,0
1484,16.222,-1.2574042,0.024035813,-9.976945,0.084624924,0.015359966,0.0043795696,-5.8122,16.991982,46.833233,1,-1.3227975,-3.284143,-8.736468,-0.7352629,-0.97142315,-0.044365425,0
1485,16.229,-1.2368264,0.038504284,-10.002536,0.12655868,0.026057102,-0.0043790126,-5.7500854,16.865131,46.76038,1,-1.3294079,-3.2928789,-8.736878,-0.73370177,-0.9698488,-0.046804395,0
1486,16.237,-1.2367867,0.038532138,-10.002584,0.080007024,0.03130207,-0.008375387,-5.8751497,16.929264,46.758144,1,-1.3338069,-3.298695,-8.737164,-0.7326119,-0.96881235,-0.048436325,0
1487,16.244,-1.3310895,-0.46446022,-10.097532,0.10623654,-0.020122128,0.017280374,-6.0012956,16.99348,46.681816,1,-1.340399,-3.3074026,-8.737612,-0.73304623,-0.9655917,-0.051441,0
1488,16.311,-1.1394013,-0.17298506,-9.493149,0.07012576,-0.04033316,-0.010998199,-5.6276836,17.18047,46.762115,0,-1.3991249,-3.3897057,-8.799171,-0.76291937,-0.92655885,-0.041656848,0
1489,16.319,-1.4698607,-0.8446834,-9.903815,0.086441435,-0.081310816,0.016510498,-5.4442477,17.36904,46.61691,1,-1.4060086,-3.398016,-8.799553,-0.76693213,-0.92006767,-0.043287527,0
1490,16.326,-1.4704995,-0.8459751,-9.904604,0.111271024,-0.09076137,-0.047820814,-5.3802166,17.431675,46.76609,1,-1.4106185,-3.403523,-8.799816,-0.7697234,-0.9156309,-0.044505596,0
1491,16.334,-1.4705096,-0.84599555,-9.904615,0.111139335,-0.06811618,-0.025679385,-5.5070024,17.432728,46.615746,1,-1.4175646,-3.4117339,-8.800225,-0.77387893,-0.9090659,-0.046341322,0
1492,16.342,-0.8377937,0.23290567,-9.210284,0.15330392,-0.14127459,-0.007963256,-5.3802166,17.431675,46.76609,1,-1.4222051,-3.4171917,-8.800494,-0.7728118,-0.91045076,-0.043248862,0
1493,16.348999,-0.8277894,0.25001666,-9.199266,0.14277759,-0.123789504,-0.06617673,-5.3802166,17.431675,46.76609,0,-1.4291509,-3.4253986,-8.800859,-0.7707432,-0.91327626,-0.038119856,1
1494,16.356998,-0.8277702,0.25004962,-9.1992445,0.1486119,-0.13739443,0.052757468,-5.318989,17.431314,46.693073,1,-1.442263,-3.454539,-8.864787,-0.7750989,-0.9149909,-0.048302673,0
1495,16.363998,-0.75106037,-0.09068019,-9.932191,0.15921792,-0.14483865,-0.029803459,-5.1349154,17.683046,46.621872,1,-1.4492351,-3.4627872,-8.865211,-0.77504706,-0.91787636,-0.04727391,0
1496,16.371998,-0.7498808,-0.095985346,-9.943623,0.12865277,-0.10905896,0.0139611345,-5.075214,17.746016,46.474678,1,-1.4538878,-3.4683003,-8.865498,-0.77582675,-0.9198233,-0.048259474,0
1497,16.378998,-0.7498621,-0.09606935,-9.943804,0.13096501,-0.079438865,0.042934265,-5.075214,17.746016,46.474678,0,-1.4608753,-3.476592,-8.865939,-0.7769658,-0.92285466,-0.04974175,0
1498,16.387001,-0.4940747,-0.29812294,-10.098258,0.10826888,-0.12204683,-0.035665564,-5.137524,17.746458,46.473602,1,-1.4655405,-3.482136,-8.8662405,-0.7786157,-0.9253643,-0.051115353,0
1499,16.394001,-0.45777857,-0.32675996,-10.120104,0.09871084,-0.055893365,0.026592273,-5.0745754,17.809175,46.54869,1,-1.4725671,-3.4904854,-8.866713,-0.78281176,-0.93003887,-0.05390937,0
1500,16.402,-0.4577087,-0.32681516,-10.120147,0.07286118,-0.1220628,-0.012887638,-4.888532,17.934334,46.551754,1,-1.4772723,-3.4960754,-8.867042,-0.7856046,-0.93321496,-0.055775285,0
1501,16.411,-0.85181177,-0.15405661,-10.252711,0.06347575,-0.06441216,-0.0003834503,-4.8277483,17.99722,46.47865,1,-1.4843601,-3.5044951,-8.867555,-0.78878015,-0.9373126,-0.059086137,0
1502,16.418,-0.9833282,-0.09618281,-10.296405,0.05404372,-0.10534582,0.034903277,-4.8277483,17.99722,46.47865,0,-1.4914601,-3.51294,-8.86811,-0.78898346,-0.93930244,-0.06391423,0
1503,16.425999,-0.98358154,-0.096071295,-10.296489,0.073653676,-0.15962984,-0.03307767,-4.826666,17.997135,46.552746,1,-1.4961942,-3.5185797,-8.868504,-0.7890939,-0.9406687,-0.067147784,0
1504,16.432999,-0.40399376,-0.28129765,-10.1423435,0.08472975,-0.10072243,-0.009921311,-4.767159,17.933699,46.331623,1,-1.5135709,-3.5561452,-8.935111,-0.8071774,-0.97557986,-0.09784901,1
1505,16.440998,-0.32265988,-0.30717638,-10.120495,0.117769174,-0.18104585,0.022739815,-4.578951,18.05869,46.482872,1,-1.5184232,-3.562012,-8.935703,-0.8102946,-0.9799263,-0.09961563,0
1506,16.447998,-0.32137138,-0.30758634,-10.12015,0.13304737,-0.13956341,-0.04535523,-4.578951,18.05869,46.482872,0,-1.525737,-3.570861,-8.93661,-0.81499565,-0.9866176,-0.10223694,0
1507,16.456001,-0.32136887,-0.30758712,-10.120147,0.1721012,-0.12840809,0.046772987,-4.4552174,18.184292,46.48486,1,-1.5306362,-3.5767944,-8.937228,-0.8181096,-0.9911649,-0.103979,0
1508,16.463001,-0.88509524,-0.7681811,-10.296149,0.17098342,-0.09487178,-0.0066599487,-4.582447,18.248592,46.334435,1,-1.5380253,-3.5857203,-8.938186,-0.8239518,-0.9921764,-0.10873723,0
1509,16.471,-0.8861835,-0.7690661,-10.296485,0.18995327,-0.08759267,-0.0008226903,-4.3974857,18.373835,46.2634,1,-1.5429806,-3.591675,-8.9388485,-0.8278408,-0.99273205,-0.11198256,0
1510,16.478,-0.8862008,-0.7690801,-10.296491,0.2103366,-0.021602297,0.05388121,-4.3974857,18.373835,46.2634,0,-1.5504568,-3.6006136,-8.939878,-0.83359224,-0.99367726,-0.116854936,0
1511,16.486,-0.8478365,-0.42838728,-10.238648,0.18803291,-0.02318536,-0.038440295,-4.4606833,18.500769,46.262157,1,-1.5554649,-3.6065807,-8.940588,-0.8357541,-0.9954387,-0.119709514,0
1512,16.493,-0.84724796,-0.42297098,-10.237712,0.20890771,0.031525366,0.03390135,-4.461127,18.564014,46.262074,1,-1.5629998,-3.6155524,-8.941684,-0.8387068,-0.9982689,-0.12394755,0
1513,16.501,-0.8472469,-0.42296055,-10.23771,0.17649676,0.031352907,-0.0173206,-4.3367553,18.752779,46.338074,1,-1.5680376,-3.6215477,-8.942435,-0.8405921,-1.0001915,-0.12677412,1
1514,16.508,-0.7705373,0.12594508,-10.411318,0.18239756,0.033360727,-0.041668914,-4.463541,18.753834,46.18773,1,-1.5856119,-3.6517363,-9.007318,-0.85614157,-0.99564993,-0.14661655,0
1515,16.515999,-0.76935774,0.13454042,-10.41401,0.17120543,0.066524826,0.028495347,-4.463541,18.753834,46.18773,0,-1.590746,-3.6577225,-9.008208,-0.8552405,-0.99968517,-0.1503515,0
1516,16.522999,-0.7693391,0.13467662,-10.414053,0.15411352,0.021420922,-0.03975522,-4.5265436,19.007174,46.260414,1,-1.5984365,-3.6667469,-9.009587,-0.8537614,-1.0057588,-0.15595245,0
1517,16.530998,-0.9055256,-0.28610492,-10.191328,0.16758028,0.059317898,-0.0007161596,-4.6559377,19.071642,45.961796,1,-1.603557,-3.672792,-9.010533,-0.85359645,-1.0087901,-0.15910774,0
1518,16.539001,-0.9251164,-0.3459278,-10.159398,0.17545111,0.01371748,0.02388182,-4.5323997,19.070839,45.88986,1,-1.6112453,-3.6818821,-9.011982,-0.8549442,-1.0113878,-0.16273955,0
1519,16.547,-0.9251546,-0.34604466,-10.159335,0.19603884,0.04593806,-0.045519315,-4.5323997,19.070839,45.88986,0,-1.6189454,-3.6909964,-9.013464,-0.8561787,-1.0140121,-0.16636007,0
1520,16.555,-0.77162147,-0.12746668,-10.108054,0.20920907,0.053371508,0.038890004,-4.5940714,19.134443,45.962788,1,-1.6240839,-3.6970868,-9.014469,-0.85655457,-1.0164797,-0.16854474,0
1521,16.562,-0.7499045,-0.09613086,-10.10057,0.22470088,0.06881498,0.025179463,-4.5346184,19.387064,45.88944,1,-1.6317915,-3.7062578,-9.015997,-0.8562883,-1.0215408,-0.1713809,0
1522,16.57,-0.74986273,-0.09607049,-10.100554,0.21771997,0.10902496,-0.026556795,-4.660321,19.388035,45.81319,1,-1.6369281,-3.7123973,-9.01703,-0.8560039,-1.0249426,-0.17326713,0
1523,16.577,-0.8860487,0.021557095,-10.237864,0.19392806,0.14699556,0.04048525,-4.660321,19.388035,45.81319,0,-1.644629,-3.7216449,-9.018601,-0.8549203,-1.0299071,-0.17653722,0
1524,16.585,-0.90537107,0.03826733,-10.257,0.19203426,0.12047861,-0.05904266,-4.721354,19.514801,45.960136,1,-1.6538124,-3.7527182,-9.08237,-0.8378305,-1.044318,-0.18867756,1
1525,16.592,-0.90567714,0.03853208,-10.257302,0.14090222,0.16540056,-0.03539825,-4.9098105,19.579462,45.882732,1,-1.6613407,-3.7621381,-9.084087,-0.8351195,-1.0489461,-0.19301246,0
1526,16.599998,-0.90567774,0.03853259,-10.257302,0.12589319,0.1792512,-0.0068012797,-4.973008,19.706396,45.88149,1,-1.6663456,-3.7684412,-9.085254,-0.83321655,-1.0519968,-0.19590135,0
1527,16.606998,-0.7501639,0.11529553,-10.315972,0.10073041,0.12941857,-0.032466102,-5.1603827,19.770971,45.878174,1,-1.6738315,-3.7779362,-9.087036,-0.83029485,-1.0580348,-0.20055725,0
1528,16.614998,-0.7498667,0.11544572,-10.316084,0.048666455,0.19024214,0.018735267,-5.1603827,19.770971,45.878174,0,-1.6788071,-3.7842968,-9.088248,-0.82827723,-1.0620669,-0.20367211,0
1529,16.862999,-0.7498621,0.11544805,-10.316084,0.03969225,0.1151008,-0.0025924973,-5.2876115,19.835272,45.72775,1,-1.6862475,-3.7938821,-9.090102,-0.8251633,-1.0680275,-0.20834729,0
1530,16.871002,-0.7306704,-0.26313916,-10.277528,0.014149409,0.17642255,-0.01797366,-5.2259407,19.771666,45.654808,1,-1.6911975,-3.8002994,-9.09136,-0.8249789,-1.0710052,-0.21133722,0
1531,16.878002,-0.7303856,-0.2691177,-10.276897,-0.0065468377,0.12526833,-0.010714788,-5.4736547,19.710114,45.724686,1,-1.6986217,-3.8099575,-9.093281,-0.82486504,-1.0752866,-0.21581054,0
1532,16.886002,-0.7303851,-0.26912922,-10.276897,0.025600037,0.11219557,-0.038608555,-5.4736547,19.710114,45.724686,0,-1.7035705,-3.8164177,-9.094584,-0.8247653,-1.0780953,-0.21879466,0
1533,16.893002,-0.7495387,-0.079863966,-9.756153,-0.0055651995,0.15842043,-0.039193165,-5.4732113,19.64687,45.72477,1,-1.7109894,-3.8261397,-9.096564,-0.82355136,-1.0823196,-0.2203038,0
1534,16.901001,-0.749857,-0.076887906,-9.747997,0.0285082,0.11738191,0.001756826,-5.4732113,19.64687,45.72477,0,-1.7244068,-3.85341,-9.159907,-0.8288615,-1.0724351,-0.22668296,1
1535,16.909,-0.74986196,-0.07684076,-9.747867,0.015362101,0.1628156,-0.023746781,-5.543786,19.800854,45.676003,1,-1.7318579,-3.8630798,-9.161946,-0.8269627,-1.0764536,-0.22638245,0
1536,16.976002,-1.373112,-0.5575517,-10.0809555,-0.106652305,0.13371569,-0.009923716,-6.4144216,19.299747,45.587566,1,-1.7887979,-3.9626591,-9.242119,-0.789878,-1.1148045,-0.25259253,1
1537,16.984001,-1.241351,0.01900328,-9.522845,-0.08695781,0.1301047,0.018120293,-6.4144216,19.299747,45.587566,0,-1.7959005,-3.972678,-9.244406,-0.78759974,-1.1122198,-0.25424367,0
1538,16.991001,-1.1985121,0.20858324,-9.3393135,-0.10218647,0.19909504,-0.025506554,-6.3518643,19.426071,45.6625,1,-1.8006138,-3.9793518,-9.245924,-0.7834664,-1.1123673,-0.25187418,0
1539,16.999,-1.1978335,0.21158658,-9.336404,-0.06229705,0.22691526,-0.003956354,-6.413785,19.363089,45.661503,1,-1.8076369,-3.9893637,-9.248174,-0.7771671,-1.1125232,-0.24819615,0
1540,17.006,-1.1978323,0.21159232,-9.3364,-0.08963398,0.31551197,-0.010955086,-6.600628,19.174229,45.584503,1,-1.8122872,-3.996039,-9.249656,-0.77294993,-1.1125284,-0.24574205,0
1541,17.014,-1.3918363,-0.22894876,-10.058538,-0.084973775,0.3473166,-0.020336967,-6.848371,19.239264,45.72815,1,-1.8192255,-4.0060406,-9.251879,-0.7690229,-1.1097971,-0.24821576,0
1542,17.021,-1.3925897,-0.23064473,-10.061323,-0.0750629,0.37854874,0.0027415864,-6.848371,19.239264,45.72815,0,-1.8238322,-4.0126934,-9.253375,-0.7665356,-1.107645,-0.2502876,0
1543,17.029,-1.3926016,-0.2306716,-10.061366,-0.11680585,0.4632583,-0.0266267,-7.0356584,19.113827,45.651062,1,-1.830714,-4.0226464,-9.255643,-0.7627341,-1.1041572,-0.25338453,0
1544,17.036,-1.2982222,-0.37973297,-8.960484,-0.08695347,0.43962592,0.02197405,-7.407242,19.052898,45.792725,1,-1.8352854,-4.0292625,-9.257153,-0.7610662,-1.1011987,-0.24959323,0
1545,17.043999,-1.2952228,-0.38449335,-8.925002,-0.108788155,0.48800257,-0.010277599,-7.65734,18.991333,45.714478,1,-1.8463678,-4.065407,-9.324531,-0.74007773,-1.1040353,-0.25631577,1
1546,17.051003,-1.295217,-0.3845025,-8.924933,-0.13026762,0.4750481,-0.008530829,-7.65734,18.991333,45.714478,0,-1.8508033,-4.072021,-9.326054,-0.7383898,-1.1006341,-0.25154516,0
1547,17.059002,-1.1226444,-0.725233,-9.445715,-0.109133855,0.48753354,0.0073987544,-7.908519,18.929852,45.56221,1,-1.8574436,-4.0819035,-9.328294,-0.7379509,-1.0953944,-0.24731748,0
1548,17.066002,-1.1199669,-0.73053813,-9.453832,-0.16181105,0.47038978,-0.02202962,-8.3415785,18.742516,45.702957,1,-1.8618731,-4.0884647,-9.329773,-0.7384881,-1.0917586,-0.24568823,0
1549,17.074001,-1.1199245,-0.73062223,-9.45396,-0.13178661,0.4574484,-0.011460732,-8.52842,18.553654,45.625957,1,-1.8685234,-4.098265,-9.331974,-0.7392397,-1.08599,-0.2432296,0
1550,17.081001,-0.6425865,-0.46156836,-9.865583,-0.17256615,0.4339997,-0.019967202,-8.52842,18.553654,45.625957,0,-1.8729602,-4.1047716,-9.33343,-0.7396761,-1.0836563,-0.24270493,0
1551,17.089,-0.57470214,-0.4230358,-9.924095,-0.17101476,0.41117972,-0.022408577,-8.840883,18.492533,45.54663,1,-1.8796201,-4.1145225,-9.335621,-0.74023116,-1.0831362,-0.24406348,0
1552,17.096,-0.57457143,-0.42296156,-9.924209,-0.15704286,0.3587623,-0.011071224,-9.026898,18.493782,45.61742,1,-1.8840628,-4.1210203,-9.337089,-0.740577,-1.0826179,-0.24498315,0
1553,17.104,-0.915264,-0.5913633,-10.164387,-0.1824954,0.32368648,-0.019087503,-9.211577,18.304752,45.688457,1,-1.8907305,-4.130758,-9.339302,-0.7410317,-1.0804688,-0.24714008,0
1554,17.111,-0.9633454,-0.6148759,-10.1979885,-0.1554701,0.26745325,-0.009467378,-9.336753,18.369066,45.686222,1,-1.8951774,-4.137231,-9.340793,-0.7412588,-1.0771008,-0.24981812,0
1555,17.119999,-0.96410716,-0.6152484,-10.198522,-0.15153457,0.19909981,-0.0089456625,-9.336753,18.369066,45.686222,0,-1.9121752,-4.1730337,-9.405973,-0.7571781,-1.0829146,-0.26423627,1
1556,17.126,-0.9641086,-0.6152491,-10.198522,-0.17019261,0.18003449,-0.032013923,-9.398865,18.179317,45.611374,1,-1.9167198,-4.17952,-9.407566,-0.75748193,-1.0792845,-0.26691908,0
1557,17.133999,-0.06991582,0.2675491,-9.670528,-0.15566838,0.06251015,0.0037857094,-9.582909,18.053629,45.756348,1,-1.923527,-4.1892524,-9.409965,-0.75502414,-1.0838342,-0.26592135,0
1558,17.140999,-0.068195626,0.269252,-9.669508,-0.20615275,0.07429736,-0.050704792,-9.458369,17.925974,45.68465,1,-1.928052,-4.195765,-9.411557,-0.7533391,-1.0871289,-0.26509488,0
1559,17.149002,-0.06816837,0.26927897,-9.669493,-0.19034514,-0.056389917,-0.01871985,-9.458369,17.925974,45.68465,0,-1.9348215,-4.205571,-9.413937,-0.750903,-1.091991,-0.26386207,0
1560,17.156002,-0.08732193,0.061047643,-10.7110405,-0.19611709,-0.07958624,-0.030197348,-9.643494,17.80037,45.755604,1,-1.9393256,-4.212131,-9.415535,-0.75035137,-1.0948071,-0.26896784,0
1561,17.164001,-0.087644644,0.057767857,-10.727521,-0.20604548,-0.15725572,-0.040876515,-9.456397,17.799036,45.75884,1,-1.9460764,-4.222003,-9.417993,-0.749797,-1.0989771,-0.27729183,0
1562,17.171001,-0.08764528,0.057761572,-10.727552,-0.13397506,-0.19886234,-0.0072477846,-9.327087,17.607618,45.983303,1,-1.9505748,-4.2286053,-9.419672,-0.74954695,-1.1017814,-0.2828455,0
1563,17.18,-0.77784115,-0.6993942,-9.261718,-0.1966803,-0.2774382,-0.019401431,-9.138465,17.542776,46.06064,1,-1.9573251,-4.2385235,-9.422231,-0.7511743,-1.1001967,-0.28310743,0
1564,17.189,-0.7887946,-0.71137005,-9.238476,-0.13472448,-0.30446106,-0.021491263,-9.138465,17.542776,46.06064,0,-1.964099,-4.2484035,-9.42476,-0.7541325,-1.0951515,-0.27842918,0
1565,17.196,-0.7888159,-0.7113934,-9.238431,-0.1390754,-0.37587348,-0.017774163,-8.953532,17.541613,45.915833,1,-1.9709005,-4.2582383,-9.427246,-0.75730413,-1.0902503,-0.27374256,0
1566,17.204002,-0.25920993,-0.296846,-9.220138,-0.1460956,-0.35903752,-0.016547631,-8.638207,17.348946,46.06951,1,-1.9802746,-4.2901263,-9.489576,-0.74618894,-1.0983213,-0.27133387,1
1567,17.211002,-0.22405283,-0.26918355,-9.21884,-0.120072834,-0.45382643,-0.019128308,-8.38722,17.283659,46.147923,1,-1.9870014,-4.3000193,-9.491995,-0.74863803,-1.1001003,-0.26616552,0
1568,17.219002,-0.2239851,-0.26913026,-9.218838,-0.12690721,-0.41951007,-0.011741288,-8.38722,17.283659,46.147923,0,-1.9914985,-4.3066235,-9.493581,-0.7504099,-1.101431,-0.26271167,0
1569,17.226002,-1.1916696,-0.35933986,-10.08226,-0.12256216,-0.45319536,-0.014531779,-8.011501,17.217487,46.228493,1,-1.9982609,-4.316536,-9.495933,-0.7515774,-1.0997739,-0.26175863,0
1570,17.234001,-1.2552538,-0.36518106,-10.138843,-0.11371396,-0.47123465,-0.0073820115,-7.761151,17.088856,46.23297,1,-2.0027697,-4.323123,-9.49751,-0.7512825,-1.0960492,-0.26417232,0
1571,17.241001,-1.2562611,-0.3652736,-10.13974,-0.12566398,-0.42601836,-0.009978387,-7.634894,17.024458,46.309227,1,-2.0095303,-4.3329625,-9.499905,-0.7510538,-1.090674,-0.267847,0
1572,17.249,-1.0660583,-0.61074233,-9.552237,-0.108181365,-0.5041449,-0.03276835,-7.634894,17.024458,46.309227,0,-2.0140378,-4.3394966,-9.501516,-0.75192195,-1.0872734,-0.26851237,0
1573,17.256,-1.0031855,-0.6920056,-9.356378,-0.1335623,-0.3900294,-0.015380498,-7.259621,17.02171,46.389713,1,-2.0208213,-4.3492603,-9.503918,-0.7555613,-1.0824718,-0.26511368,0
1574,17.264,-1.0030645,-0.6921621,-9.355999,-0.13120744,-0.46027797,-0.027236225,-7.0075526,16.956339,46.54215,1,-2.0253623,-4.355746,-9.505501,-0.758148,-1.079398,-0.26279214,0
1575,17.271,-0.98815054,-0.5338269,-9.253433,-0.13414827,-0.380758,-0.037282083,-6.880214,16.891857,46.69243,1,-2.0322034,-4.3654404,-9.50785,-0.761829,-1.0752258,-0.25899836,0
1576,17.279,-0.9836569,-0.48147792,-9.219378,-0.13477674,-0.36351857,-0.006225306,-6.6902566,16.636738,46.770016,1,-2.0465279,-4.399402,-9.572329,-0.7782217,-1.093954,-0.26910022,1
1577,17.286,-0.98358566,-0.48064864,-9.218838,-0.12985833,-0.32740185,-0.03966555,-6.6902566,16.636738,46.770016,0,-2.053545,-4.4092345,-9.574732,-0.7811296,-1.0909265,-0.26437598,0
1578,17.293999,-0.98358554,-0.48064703,-9.218838,-0.11959724,-0.26654065,0.0028198056,-6.4427667,16.761896,46.700138,1,-2.0582383,-4.4157743,-9.57631,-0.7831803,-1.088996,-0.26122543,0
